,year,time,isCloudy,temp
9485,20220503,094000,True,-27.888888888888886
9486,20220503,094200,True,-27.888888888888893
9487,20220503,094400,True,-27.833333333333332
9488,20220503,094600,True,-27.77777777777778
9489,20220503,094800,True,-27.666666666666668
9490,20220503,095000,True,-27.72222222222222
9491,20220503,095200,True,-27.72222222222222
9492,20220503,095400,True,-27.72222222222222
9493,20220503,095600,True,-27.666666666666664
9494,20220503,095800,True,-27.72222222222222
9495,20220503,100000,True,-27.61111111111111
9496,20220503,100200,True,-27.666666666666668
9497,20220503,100400,True,-27.77777777777778
9498,20220503,100600,True,-27.61111111111111
9499,20220503,100800,True,-27.5
9500,20220503,101000,True,-27.444444444444443
9501,20220503,101200,True,-27.22222222222222
9502,20220503,101400,True,-27.166666666666664
9503,20220503,101600,True,-26.944444444444446
9504,20220503,101800,True,-27.11111111111111
9505,20220503,102000,True,-27.11111111111111
9506,20220503,102200,True,-27.11111111111111
9507,20220503,102400,True,-27.11111111111111
9508,20220503,102600,True,-27.11111111111111
9509,20220503,102800,True,-27.61111111111111
9510,20220503,103000,True,-28.11111111111111
9511,20220503,103200,True,-28.11111111111111
9512,20220503,103400,True,-28.833333333333332
9513,20220503,103600,True,-28.499999999999996
9514,20220503,103800,True,-29.111111111111107
9515,20220503,104000,True,-29.444444444444443
9516,20220503,104200,True,-28.833333333333332
9517,20220503,104400,True,-28.888888888888886
9518,20220503,104600,True,-28.88888888888889
9519,20220503,104800,True,-28.27777777777778
9520,20220503,105000,True,-27.555555555555557
9521,20220503,105200,True,-27.555555555555557
9522,20220503,105400,True,-27.055555555555557
9523,20220503,105600,True,-27.055555555555554
9524,20220503,105800,True,-27.333333333333332
9525,20220505,070000,True,-20.0
9526,20220505,070200,True,-21.22222222222222
9527,20220505,070400,True,-21.277777777777775
9528,20220505,070600,True,-20.944444444444446
9529,20220505,070800,True,-20.944444444444446
9530,20220505,071000,True,-21.111111111111114
9531,20220505,071200,True,-23.0
9532,20220505,071400,True,-22.833333333333336
9533,20220505,071600,True,-21.72222222222222
9534,20220505,071800,True,-20.0
9535,20220505,072000,True,-19.38888888888889
9536,20220505,072200,True,-20.555555555555557
9537,20220505,072400,True,-21.88888888888889
9538,20220505,072600,True,-23.27777777777778
9539,20220505,072800,True,-24.5
9540,20220505,073000,True,-24.5
9541,20220505,073200,True,-23.333333333333336
9542,20220505,073400,True,-23.61111111111111
9543,20220505,073600,True,-23.77777777777778
9544,20220505,073800,True,-24.5
9545,20220505,074000,True,-23.444444444444443
9546,20220505,074200,True,-21.5
9547,20220505,074400,True,-20.5
9548,20220505,074600,True,-20.22222222222222
9549,20220505,074800,True,-20.666666666666664
9550,20220505,075000,True,-21.5
9551,20220505,075200,True,-22.333333333333336
9552,20220505,075400,True,-24.27777777777778
9553,20220505,075600,True,-24.944444444444443
9554,20220505,075800,True,-25.555555555555557
9555,20220505,080000,True,-25.444444444444443
9556,20220505,080200,True,-25.611111111111107
9557,20220505,080400,True,-25.555555555555554
9558,20220505,080600,True,-25.38888888888889
9559,20220505,080800,True,-25.444444444444443
9560,20220505,081000,True,-24.888888888888886
9561,20220505,081200,True,-24.833333333333336
9562,20220505,081400,True,-23.88888888888889
9563,20220505,081600,True,-23.27777777777778
9564,20220505,081800,True,-22.38888888888889
9565,20220505,082000,True,-22.055555555555557
9566,20220505,082200,True,-21.77777777777778
9567,20220505,082400,True,-21.444444444444443
9568,20220505,082600,True,-21.666666666666664
9569,20220505,082800,True,-21.5
9570,20220505,083000,True,-21.11111111111111
9571,20220505,083200,True,-20.83333333333333
9572,20220505,083400,True,-21.333333333333332
9573,20220505,083600,True,-22.0
9574,20220505,083800,True,-22.11111111111111
9575,20220505,084000,True,-21.944444444444446
